ID;Departamento;Provincia;Distrito;Localidad;Mesa;Peru Libre;Fuerza Popular;Total Validos;Voto Blanco;Voto Nulo;Voto Impugnado;Total Votos;Electores Habiles
50;LORETO;ALTO AMAZONAS;YURIMAGUAS;IE 62011 ASCENCIO RIVERA CASTILLO - PRIMARIA;902351;0;0;0;0;198;0;198;293
51;LORETO;LORETO;NAUTA;IE 60520 MIGUEL GRAU SEMINARIO;062456;0;0;0;0;208;0;208;300
52;LORETO;LORETO;NAUTA;IEPS 60540 WOSTER SALINAS SAAVEDRA;902395;0;0;0;0;115;0;115;258
53;LORETO;MARISCAL RAMON CASTILLA;YAVARI;IE 60082 MARIA ANTONIETA MENDOZA PINTO;902482;2;94;96;0;0;0;96;158
54;LORETO;MARISCAL RAMON CASTILLA;YAVARI;IE 60082 MARIA ANTONIETA MENDOZA PINTO;902483;3;99;102;3;0;0;105;158
55;LORETO;MAYNAS;NAPO;IST 60087 LUCILLE GAGNE PELLERIN;061478;0;0;0;0;120;0;120;300
56;LORETO;MAYNAS;PUNCHANA;CETPRO PADRE JESUS GARCIA;061701;0;0;0;0;204;0;204;300
57;LORETO;MAYNAS;TORRES CAUSANA;IEP 60326 CABO PANTOJA;061496;0;0;0;0;138;0;138;287
58;LORETO;MAYNAS;TORRES CAUSANA;IEP 60326 CABO PANTOJA;061497;0;0;0;0;97;0;97;287
59;LORETO;PUTUMAYO;TENIENTE MANUEL CLAVERO;IEPS N 6010104 TENIENTE EJERCITO RUIZ GARCIA RUIZ;063111;0;0;0;0;97;0;97;273
60;LORETO;UCAYALI;CONTAMANA;"I.E.I CUNA JARDIN N° 212 ""NIÑO JESUS""";062726;0;0;0;0;217;0;217;300
61;MADRE DE DIOS;MANU;MADRE DE DIOS;IE BASICA REGULAR BOCA COLORADO;902559;0;0;0;0;193;0;193;293
62;PIURA;HUANCABAMBA;SAN MIGUEL DE EL FAIQUE;IE SAN MIGUEL ARCANGEL;067153;0;0;0;0;300;0;300;300
63;PIURA;MORROPON;SALITRAL;IE. JORGE BASADRE;067483;0;0;0;0;300;0;300;300
64;PIURA;MORROPON;SAN JUAN DE BIGOTE;IE JOSE CARLOS MARIATEGUI;067596;0;65;65;4;17;0;86;286
65;PIURA;PAITA;PAITA;IE 14739 ELISEO ALCIDES BERNAL LA SERNA;067732;0;0;0;0;249;0;249;300
66;PIURA;PAITA;PAITA;IEI 14100;902774;2;202;204;0;4;0;208;240
67;PIURA;PAITA;PAITA;IEI 14100;902775;2;208;210;0;1;0;211;240
68;PIURA;PIURA;CASTILLA;IE PARROQUIAL NIÑO JESUS DE PRAGA;065516;0;0;0;0;169;0;169;300
69;PIURA;PIURA;CASTILLA;IEP IDEPUNP;065423;0;0;0;0;253;0;253;300
70;PIURA;PIURA;CATACAOS;IEP SANTA MARIA;065647;0;0;0;0;40;0;40;300
71;PIURA;PIURA;CURA MORI;CRFA LAS CAPULLANAS;066215;0;0;0;0;244;0;244;300
72;PIURA;PIURA;CURA MORI;IE 14053;066229;0;0;0;0;232;0;232;300
73;PIURA;PIURA;LA ARENA;IE 14123;065758;0;0;0;0;231;0;231;300
74;PIURA;PIURA;LA UNION;IEP SANTA BERNARDITA;065842;0;0;0;0;63;0;63;285
75;PIURA;PIURA;LA UNION;MINI COLISEO DEPORTIVO MUNICIPAL LA UNION;065836;0;0;0;0;238;0;238;300
76;PIURA;PIURA;PIURA;20124;064956;0;0;0;0;235;0;235;300
77;PIURA;TALARA;MANCORA;IE 14917 MICAELA BASTIDAS - SECUNDARIA;069053;0;0;0;0;246;0;246;300
78;PUNO;YUNGUYO;YUNGUYO;IES JOSE GALVEZ;071937;0;15;15;1;77;0;93;300
79;SAN MARTIN;EL DORADO;SAN MARTIN;IE 0309 TUPAC AMARU II;074350;0;0;0;0;224;0;224;300
80;SAN MARTIN;EL DORADO;SANTA ROSA;IE Nº 0326 - PRIMARIA / SECUNDARIA;903058;0;0;0;0;232;0;232;252
81;SAN MARTIN;MARISCAL CACERES;HUICUNGO;I.E 268 MI DULCE HOGAR;072991;0;0;0;0;185;0;185;296
82;SAN MARTIN;MARISCAL CACERES;PACHIZA;IE 0480 JOSE GABRIEL CONDORCANQUI NOGUERA;073014;0;0;0;0;99;0;99;230
83;SAN MARTIN;TOCACHE;TOCACHE;0228;073998;0;0;0;0;239;0;239;300
84;SAN MARTIN;TOCACHE;UCHIZA;IE 0426 INMACULADA CONCEPCION;074160;0;0;0;0;88;0;88;280
85;TUMBES;TUMBES;TUMBES;IEI 049 MIS PRIMEROS PASOS;075508;0;0;0;0;52;0;52;57
86;UCAYALI;CORONEL PORTILLO;CALLERIA;CEBA - EL ARENAL;078755;0;0;0;0;231;0;231;300
87;UCAYALI;CORONEL PORTILLO;YARINACOCHA;IE 64096;079164;0;0;0;0;199;0;199;300
88;UCAYALI;PADRE ABAD;CURIMANA;IE CURIMANA;079770;0;0;0;0;294;0;294;294
89;LIMA;HUARAL;CHANCAY;20799 DANIEL ALCIDES CARRION;060366;0;0;0;0;300;0;300;300
90;LIMA;HUAURA;HUACHO;IE 20318 JOSE A MACNAMARA IEI 658 FE Y ALEGRIA;059172;0;0;0;0;54;0;54;300
91;LIMA;HUAURA;HUALMAY;IEP LICEO ESPAÑOL SAN JUAN BAUTISTA;059243;0;0;0;0;300;0;300;300
92;LIMA;HUAURA;SAYAN;IE 20849 JOSE FAUSTINO SANCHEZ CARRION;902261;0;0;0;0;242;0;242;282
93;LIMA;LIMA;ATE;206 HUELLITAS DE AMOR;034521;0;0;0;0;256;0;256;300
94;LIMA;LIMA;ATE;IE 1270 JUAN EL BAUTISTA;035919;0;0;0;0;231;0;231;300
95;LIMA;LIMA;ATE;LOSA DEPORTIVA NIÑO JESUS II ETAPA;035765;0;0;0;0;193;0;193;300
96;LIMA;LIMA;BARRANCO;02 LAURA ALVA SALDAÑA;044552;0;0;0;0;224;0;224;269
97;LIMA;LIMA;BARRANCO;IE 7049 CAP FAP JOSE ABELARDO QUIÑONES GONZALES;044649;0;0;0;0;216;0;216;300
98;LIMA;LIMA;BREÑA;POLITECNICO SALESIANO - SALESTEC;036224;0;0;0;0;300;0;300;300
99;LIMA;LIMA;CARABAYLLO;SANTA ROSA DE VILLA;036548;0;0;0;0;205;0;205;300
100;LIMA;LIMA;CHORRILLOS;IE 7066 ANDRES AVELINO CACERES;039101;0;0;0;0;300;0;300;300
101;LIMA;LIMA;CHORRILLOS;IE 7076 BRISAS DE VILLA;039152;0;0;0;0;236;0;236;300
102;LIMA;LIMA;COMAS;888 SEÑOR DE LOS MILAGROS;037138;0;0;0;0;263;0;263;300
103;LIMA;LIMA;COMAS;ESTADIO TEOFILO CUBILLAS;038125;0;0;0;0;250;0;250;300
104;LIMA;LIMA;COMAS;IE 2022 SINCHI ROCA;037468;0;0;0;0;261;0;261;300
105;LIMA;LIMA;COMAS;IE PERUANO SUIZO;037954;0;0;0;0;283;0;283;300
106;LIMA;LIMA;EL AGUSTINO;IE GRAN MARISCAL ANDRES AVELINO CACERES DORREGARAY;051020;0;0;0;0;250;0;250;300
107;LIMA;LIMA;EL AGUSTINO;IE PARROQUIAL APOSTOL SAN PEDRO;051128;0;0;0;0;168;0;168;300
108;LIMA;LIMA;INDEPENDENCIA;POLIDEPORTIVO LAS AMERICAS;050526;0;0;0;0;241;0;241;300
